"1_HASH","2_REFACTORINGTYPE","3_OCORRIDO"
"7373b9893a976c1edc5f0cf184b83c3a5957c4e3","ADD_CLASS_ANNOTATION","Add Class Annotation Add Class Annotation	@SuppressWarnings({""SameNameButDifferent"" ""NullableTypeParameter"" ""TruthSelfEquals""}) in class com.google.auto.value.AutoValueJava8Test"
"ad246a5d7c2bd7d1837b164a24f1850f5aba1936","CHANGE_PARAMETER_TYPE","Change Parameter Type Change Parameter Type	varsSupplier : Supplier<Map<String Object>> to varsSupplier : Supplier<? extends Map<String ?>> in method private compare(template String  varsSupplier Supplier<? extends Map<String ?>>) : void from class com.google.auto.value.processor.escapevelocity.TemplateTest"
"ad246a5d7c2bd7d1837b164a24f1850f5aba1936","CHANGE_PARAMETER_TYPE","Change Parameter Type Change Parameter Type	vars : Map<String Object> to vars : Map<String ?> in method private velocityRender(template String  vars Map<String ?>) : String from class com.google.auto.value.processor.escapevelocity.TemplateTest"
"ad246a5d7c2bd7d1837b164a24f1850f5aba1936","EXTRACT_SUPERCLASS","Extract Superclass Extract Superclass	com.google.auto.value.processor.escapevelocity.TokenNode from classes [com.google.auto.value.processor.escapevelocity.Node.EofNode]"
"ad246a5d7c2bd7d1837b164a24f1850f5aba1936","PULL_UP_OPERATION","Pull Up Method Pull Up Method	package evaluate(context EvaluationContext) : Object from class com.google.auto.value.processor.escapevelocity.Node.EofNode to package evaluate(vars EvaluationContext) : Object from class com.google.auto.value.processor.escapevelocity.TokenNode"
"ad246a5d7c2bd7d1837b164a24f1850f5aba1936","RENAME_PARAMETER","Rename Parameter Rename Parameter	context : EvaluationContext to vars : EvaluationContext in method package evaluate(vars EvaluationContext) : Object from class com.google.auto.value.processor.escapevelocity.TokenNode"
"75e21cc8919a7220ea2da2bda0c9b2cd5e99dadc","EXTRACT_OPERATION","Extract Method Extract Method	private parseUnaryExpression() : ExpressionNode extracted from private parseExpression() : ExpressionNode in class com.google.auto.value.processor.escapevelocity.Parser"
"75e21cc8919a7220ea2da2bda0c9b2cd5e99dadc","INLINE_VARIABLE","Inline Variable Inline Variable	varsCopy : Map<String Object> in method public evaluate(vars Map<String Object>) : String from class com.google.auto.value.processor.escapevelocity.Template"
"72ee7552cf2b734d3e7193c1915faaf1ff012f1b","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	qualifier : Optional<String> to qualifier : Optional<AnnotationMirror> in method package writeFactory(descriptor FactoryDescriptor) : void from class com.google.auto.factory.processor.FactoryWriter"
"72ee7552cf2b734d3e7193c1915faaf1ff012f1b","CHANGE_ATTRIBUTE_TYPE","Change Attribute Type Change Attribute Type	qualifier : Optional<String> to qualifier : Optional<AnnotationMirror> in class com.google.auto.factory.processor.Key"
"72ee7552cf2b734d3e7193c1915faaf1ff012f1b","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	Optional<String> to Optional<AnnotationMirror> in method package getQualifier() : Optional<AnnotationMirror> from class com.google.auto.factory.processor.Key"
"72ee7552cf2b734d3e7193c1915faaf1ff012f1b","CHANGE_PARAMETER_TYPE","Change Parameter Type Change Parameter Type	qualifier : Optional<String> to qualifier : Optional<AnnotationMirror> in method package Key(qualifier Optional<AnnotationMirror>  type String) from class com.google.auto.factory.processor.Key"
"72ee7552cf2b734d3e7193c1915faaf1ff012f1b","CHANGE_ATTRIBUTE_TYPE","Change Attribute Type Change Attribute Type	qualifier : Optional<String> to qualifier : Optional<AnnotationMirror> in class com.google.auto.factory.processor.Parameter"
"72ee7552cf2b734d3e7193c1915faaf1ff012f1b","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	qualifiers : ImmutableSet.Builder<String> to qualifiers : ImmutableSet.Builder<AnnotationMirror> in method package forVariableElement(variable VariableElement  type TypeMirror) : Parameter from class com.google.auto.factory.processor.Parameter"
"72ee7552cf2b734d3e7193c1915faaf1ff012f1b","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	Optional<String> to Optional<AnnotationMirror> in method package qualifier() : Optional<AnnotationMirror> from class com.google.auto.factory.processor.Parameter"
"72ee7552cf2b734d3e7193c1915faaf1ff012f1b","CHANGE_PARAMETER_TYPE","Change Parameter Type Change Parameter Type	qualifier : Optional<String> to qualifier : Optional<AnnotationMirror> in method private Parameter(qualifier Optional<AnnotationMirror>  type String  name String) from class com.google.auto.factory.processor.Parameter"
"858ac6ae30e58d4af26b0c93bb3e99a28a5d70d3","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	qualifier : Optional<AnnotationMirror> to qualifier : Optional<String> in method package writeFactory(descriptor FactoryDescriptor) : void from class com.google.auto.factory.processor.FactoryWriter"
"858ac6ae30e58d4af26b0c93bb3e99a28a5d70d3","CHANGE_ATTRIBUTE_TYPE","Change Attribute Type Change Attribute Type	qualifier : Optional<AnnotationMirror> to qualifier : Optional<String> in class com.google.auto.factory.processor.Key"
"858ac6ae30e58d4af26b0c93bb3e99a28a5d70d3","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	Optional<AnnotationMirror> to Optional<String> in method package getQualifier() : Optional<String> from class com.google.auto.factory.processor.Key"
"858ac6ae30e58d4af26b0c93bb3e99a28a5d70d3","CHANGE_PARAMETER_TYPE","Change Parameter Type Change Parameter Type	qualifier : Optional<AnnotationMirror> to qualifier : Optional<String> in method package Key(qualifier Optional<String>  type String) from class com.google.auto.factory.processor.Key"
"858ac6ae30e58d4af26b0c93bb3e99a28a5d70d3","CHANGE_ATTRIBUTE_TYPE","Change Attribute Type Change Attribute Type	qualifier : Optional<AnnotationMirror> to qualifier : Optional<String> in class com.google.auto.factory.processor.Parameter"
"858ac6ae30e58d4af26b0c93bb3e99a28a5d70d3","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	qualifiers : ImmutableSet.Builder<AnnotationMirror> to qualifiers : ImmutableSet.Builder<String> in method package forVariableElement(variable VariableElement  type TypeMirror) : Parameter from class com.google.auto.factory.processor.Parameter"
"858ac6ae30e58d4af26b0c93bb3e99a28a5d70d3","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	Optional<AnnotationMirror> to Optional<String> in method package qualifier() : Optional<String> from class com.google.auto.factory.processor.Parameter"
"858ac6ae30e58d4af26b0c93bb3e99a28a5d70d3","CHANGE_PARAMETER_TYPE","Change Parameter Type Change Parameter Type	qualifier : Optional<AnnotationMirror> to qualifier : Optional<String> in method private Parameter(qualifier Optional<String>  type String  name String) from class com.google.auto.factory.processor.Parameter"
"0d820549430779af43daa6f89d9b759d4c9567e9","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	qualifier : Optional<String> to qualifier : Optional<AnnotationMirror> in method package writeFactory(descriptor FactoryDescriptor) : void from class com.google.auto.factory.processor.FactoryWriter"
"0d820549430779af43daa6f89d9b759d4c9567e9","CHANGE_ATTRIBUTE_TYPE","Change Attribute Type Change Attribute Type	qualifier : Optional<String> to qualifier : Optional<AnnotationMirror> in class com.google.auto.factory.processor.Key"
"0d820549430779af43daa6f89d9b759d4c9567e9","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	Optional<String> to Optional<AnnotationMirror> in method package getQualifier() : Optional<AnnotationMirror> from class com.google.auto.factory.processor.Key"
"0d820549430779af43daa6f89d9b759d4c9567e9","CHANGE_PARAMETER_TYPE","Change Parameter Type Change Parameter Type	qualifier : Optional<String> to qualifier : Optional<AnnotationMirror> in method package Key(qualifier Optional<AnnotationMirror>  type String) from class com.google.auto.factory.processor.Key"
"0d820549430779af43daa6f89d9b759d4c9567e9","CHANGE_ATTRIBUTE_TYPE","Change Attribute Type Change Attribute Type	qualifier : Optional<String> to qualifier : Optional<AnnotationMirror> in class com.google.auto.factory.processor.Parameter"
"0d820549430779af43daa6f89d9b759d4c9567e9","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	qualifiers : ImmutableSet.Builder<String> to qualifiers : ImmutableSet.Builder<AnnotationMirror> in method package forVariableElement(variable VariableElement  type TypeMirror) : Parameter from class com.google.auto.factory.processor.Parameter"
"0d820549430779af43daa6f89d9b759d4c9567e9","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	Optional<String> to Optional<AnnotationMirror> in method package qualifier() : Optional<AnnotationMirror> from class com.google.auto.factory.processor.Parameter"
"0d820549430779af43daa6f89d9b759d4c9567e9","CHANGE_PARAMETER_TYPE","Change Parameter Type Change Parameter Type	qualifier : Optional<String> to qualifier : Optional<AnnotationMirror> in method private Parameter(qualifier Optional<AnnotationMirror>  type String  name String) from class com.google.auto.factory.processor.Parameter"
"155c8f086c72a02e9aae9f34ab2abb21a7fbe58a","ADD_PARAMETER","Add Parameter Add Parameter	context : Context in method public mustBeAtEnd(context Context) : boolean from class com.google.auto.value.processor.ExtensionTest.FooExtension"
"6905a5db657faa3b91ee976703bd75fa3a6e959a","CHANGE_OPERATION_ACCESS_MODIFIER","Change Method Access Modifier Change Method Access Modifier	private to public in method public getTypeElement(name CharSequence) : TypeElement from class com.google.auto.value.processor.GeneratedDoesNotExistTest.ElementsHandler"
"6905a5db657faa3b91ee976703bd75fa3a6e959a","MOVE_OPERATION","Move Method Move Method	private getTypeElement(name CharSequence) : TypeElement from class com.google.auto.value.processor.GeneratedDoesNotExistTest.ElementsInvocationHandler to public getTypeElement(name CharSequence) : TypeElement from class com.google.auto.value.processor.GeneratedDoesNotExistTest.ElementsHandler"
"05fb4ea4eb4d17c16e1c9684c520ce31b62a1d9a","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	implClass : String to isFinal : boolean in method private processType(type TypeElement) : void from class com.google.auto.value.processor.AutoValueProcessor"
"05fb4ea4eb4d17c16e1c9684c520ce31b62a1d9a","RENAME_VARIABLE","Rename Variable Rename Variable	implClass : String to isFinal : boolean in method private processType(type TypeElement) : void from class com.google.auto.value.processor.AutoValueProcessor"
"42ab1d9be989711722751e4d177c5cb22fe6a891","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	GeneratedClass to String in method public generateClass(context Context  className String  classToExtend String  classToImplement String) : String from class com.google.auto.value.AutoValueExtension"
"42ab1d9be989711722751e4d177c5cb22fe6a891","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	consumedMethods : List<ExecutableElement> to appliedExtensions : List<AutoValueExtension> in method private processType(type TypeElement) : void from class com.google.auto.value.processor.AutoValueProcessor"
"42ab1d9be989711722751e4d177c5cb22fe6a891","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	genClass : AutoValueExtension.GeneratedClass to source : String in method private processType(type TypeElement) : void from class com.google.auto.value.processor.AutoValueProcessor"
"42ab1d9be989711722751e4d177c5cb22fe6a891","RENAME_VARIABLE","Rename Variable Rename Variable	consumedMethods : List<ExecutableElement> to appliedExtensions : List<AutoValueExtension> in method private processType(type TypeElement) : void from class com.google.auto.value.processor.AutoValueProcessor"
"42ab1d9be989711722751e4d177c5cb22fe6a891","RENAME_VARIABLE","Rename Variable Rename Variable	genClass : AutoValueExtension.GeneratedClass to source : String in method private processType(type TypeElement) : void from class com.google.auto.value.processor.AutoValueProcessor"
"42ab1d9be989711722751e4d177c5cb22fe6a891","REMOVE_PARAMETER","Remove Parameter Remove Parameter	consumedMethods : List<ExecutableElement> in method private defineVarsForType(type TypeElement  vars AutoValueTemplateVars  methods List<ExecutableElement>  consumedMethods List<ExecutableElement>) : void from class com.google.auto.value.processor.AutoValueProcessor"
"42ab1d9be989711722751e4d177c5cb22fe6a891","REMOVE_PARAMETER","Remove Parameter Remove Parameter	consumedMethods : List<ExecutableElement> in method package defineVars(vars AutoValueTemplateVars  typeSimplifier TypeSimplifier  getterToPropertyName ImmutableBiMap<ExecutableElement String>  consumedMethods List<ExecutableElement>) : void from class com.google.auto.value.processor.BuilderSpec.Builder"
"42ab1d9be989711722751e4d177c5cb22fe6a891","REMOVE_PARAMETER","Remove Parameter Remove Parameter	consumedMethods : List<ExecutableElement> in method private abstractMethods(typeElement TypeElement  consumedMethods List<ExecutableElement>) : List<ExecutableElement> from class com.google.auto.value.processor.BuilderSpec"
"42ab1d9be989711722751e4d177c5cb22fe6a891","REMOVE_PARAMETER","Remove Parameter Remove Parameter	consumedMethods : List<ExecutableElement> in method private addAbstractMethods(typeMirror TypeMirror  abstractMethods List<ExecutableElement>  consumedMethods List<ExecutableElement>) : void from class com.google.auto.value.processor.BuilderSpec"
"42ab1d9be989711722751e4d177c5cb22fe6a891","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	GeneratedClass to String in method public generateClass(context Context  className String  classToExtend String  classToImplement String) : String from class com.google.auto.value.processor.ExtensionTest.FooExtension"
"3acd5414df31f3ac82210aa0cbc47dd683175e2b","REMOVE_ATTRIBUTE_MODIFIER","Remove Attribute Modifier Remove Attribute Modifier	final in attribute private extensions : Iterable<AutoValueExtension> from class com.google.auto.value.processor.AutoValueProcessor"
"3acd5414df31f3ac82210aa0cbc47dd683175e2b","ADD_PARAMETER","Add Parameter Add Parameter	consumedMethods : List<ExecutableElement> in method private defineVarsForType(type TypeElement  vars AutoValueTemplateVars  methods List<ExecutableElement>  consumedMethods List<ExecutableElement>) : void from class com.google.auto.value.processor.AutoValueProcessor"
"3acd5414df31f3ac82210aa0cbc47dd683175e2b","ADD_PARAMETER","Add Parameter Add Parameter	consumedMethods : List<ExecutableElement> in method package defineVars(vars AutoValueTemplateVars  typeSimplifier TypeSimplifier  getterToPropertyName ImmutableBiMap<ExecutableElement String>  consumedMethods List<ExecutableElement>) : void from class com.google.auto.value.processor.BuilderSpec.Builder"
"3acd5414df31f3ac82210aa0cbc47dd683175e2b","ADD_PARAMETER","Add Parameter Add Parameter	consumedMethods : List<ExecutableElement> in method private abstractMethods(typeElement TypeElement  consumedMethods List<ExecutableElement>) : List<ExecutableElement> from class com.google.auto.value.processor.BuilderSpec"
"3acd5414df31f3ac82210aa0cbc47dd683175e2b","ADD_PARAMETER","Add Parameter Add Parameter	consumedMethods : List<ExecutableElement> in method private addAbstractMethods(typeMirror TypeMirror  abstractMethods List<ExecutableElement>  consumedMethods List<ExecutableElement>) : void from class com.google.auto.value.processor.BuilderSpec"
